ECCCUniqueID,DataEnteredBy,SiteName,Prov,Prov_2,Year,Month,Day,DateObserved,Observer,Observer_contact,Lat,Long,SpeciesAlphaCode,CommonName,LatinName,GroupAs,Species_HPAIstatus,Individual_HPAIVstatus,YN,AgeClass,BreedingStatus,LandWaterColony,IFcolony_complete_partial_survey,IFcolony_boat_land_heli_plane,n_FoundNeurological,n_FoundDead,TotalObserved,n_SwabCollected,n_CarcassesCollectedAtSite,n_CarcassesSentForTesting,WhereCarcassWasSent,WhoCollected,n_Photos,PhotoVideo,GoogleDriveLinkForPhotoVideo,Comments,Site_Geocoding,lat_geocoded,lon_geocoded,latlon_simple,lat_simple,lon_simple,id,
MT-5096,Tania Barychka,Point Lance Beach,NL,Newfoundland,2022,8,4,2022-08-04,Bill_Montevecchi_Lab_20220112,Montevecchi lab,46.8105,-54.087798,BLGU,Black Guillemot,Cepphus grylle,seabirds,presume_negative,,,Adult,,Land,,,0,1,1,,,,,,,,,"Fresh, Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",,,,,,,TB374,
MT-1903,Tania Barychka,"Peckford Island, NL",NL,Newfoundland,2022,8,5,2022-08-05,"Janet Russell, janet.rattlingbooks@gmail.com, via Sabina W.",,49.54149,-53.8542,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,3,3,,,,,,,,,,,,,,,,,
MT-1904,Tania Barychka,"Peckford Island, NL",NL,Newfoundland,2022,8,5,2022-08-05,"Janet Russell, janet.rattlingbooks@gmail.com, via Sabina W.",,49.54149,-53.8542,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Water,,,1,,1,,,,,,,,,,,,,,,,,
MT-1905,Tania Barychka,"Peckford Island, NL",NL,Newfoundland,2022,8,5,2022-08-05,"Janet Russell, janet.rattlingbooks@gmail.com, via Sabina W.",,49.54149,-53.8542,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Water,,,,2,2,,,,,,,,,,,,,,,,,
MT-1906,Tania Barychka,"Musgrave Harbour, NL",NL,Newfoundland,2022,8,5,2022-08-05,"John Pretty, John.Pretty@ec.gc.ca",,49.45189,-53.9595,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,Several,Several,,,,,,,,,Several collected,,,,,,,,
MT-1907,Tania Barychka,"Greenspond, NL",NL,Newfoundland,2022,8,5,2022-08-05,Sabina Wilhelm,,49.07472,-53.577,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Land,,,,29,29,,,,,,,,,,,,,,,,,
MT-1908,Tania Barychka,"Greenspond, NL",NL,Newfoundland,2022,8,5,2022-08-05,Sabina Wilhelm,,49.07472,-53.577,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Land,,,5,,5,,,,,,,,,,,,,,,,,
MT-1909,Tania Barychka,"Greenspond, NL",NL,Newfoundland,2022,8,5,2022-08-05,Sabina Wilhelm,,49.07472,-53.577,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,1,,1,,,,,,,,,,,,,,,,,
MT-1910,Tania Barychka,"Greenspond, NL",NL,Newfoundland,2022,8,5,2022-08-05,Sabina Wilhelm,,49.07472,-53.577,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,,,,,,,,,
MT-1911,Tania Barychka,"Salt Cove (St. Lawrence), NL",NL,Newfoundland,2022,8,5,2022-08-05,"Todd Hollett, gov.nl",,46.87839,-55.4204,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,2,2,,,,,,,,,"Location approximate: Salt Cove beach, Shoal Beach or Fox Cove beach",,,,,,,,
MT-1912,Tania Barychka,"Salt Cove (St. Lawrence), NL",NL,Newfoundland,2022,8,5,2022-08-05,"Todd Hollett, gov.nl",,46.87839,-55.4204,GRSH,Great Shearwater,Ardenna gravis,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,"Location approximate: Salt Cove beach, Shoal Beach or Fox Cove beach",,,,,,,,
MT-1913,Tania Barychka,"Salt Cove (St. Lawrence), NL",NL,Newfoundland,2022,8,5,2022-08-05,"Todd Hollett, gov.nl",,46.87839,-55.4204,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,Land,,,,60,60,,,,,,,,,"mostly murres, but also included a number of razorbills and puffins, 2 gannets and 1 greater shearwater",,,,,,,,
MT-1914,Tania Barychka,"Division No. 1, CA-NF, CA",NL,Newfoundland,2022,8,5,2022-08-05,iNaturalist,gonature1,46.8098526,-54.087834,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,,,,,,,,129595940,
MT-1915,Tania Barychka,Off Tors Cove,NL,Newfoundland,2022,8,5,2022-08-05,Jeannine Winkel,,47.207594,-52.816272,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,adult,breeding,Water,,,0,1,1,,,,,,,,,,,,,,,,,
MT-3578,TaniaBarychka,Deadman's Bay,NL,Newfoundland,2022,8,5,2022-08-05,Bill Montevecchi,Bill_Montevecchi_Lab,49.35108,-53.6899,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,0,3,3,,,,,,,,,,,,,,,,TB211,
MT-3579,TaniaBarychka,Lumsden Beach,NL,Newfoundland,2022,8,5,2022-08-05,Bill Montevecchi,Bill_Montevecchi_Lab,49.29533,-53.59849,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,0,2,2,,,,,,,,,,,,,,,,TB212,
MT-3580,TaniaBarychka,Lumsden Beach,NL,Newfoundland,2022,8,5,2022-08-05,Bill Montevecchi,Bill_Montevecchi_Lab,49.29533,-53.59849,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Land,,,0,2,2,,,,,,,,,1 briddled,,,,,,,TB213,
MT-3581,TaniaBarychka,1st beach cape freels,NL,Newfoundland,2022,8,5,2022-08-05,Bill Montevecchi,Bill_Montevecchi_Lab,49.23485,-53.49495,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,0,3,3,,,,,,,,,"1 old, long/ lat gievn for general area of cape freels",,,,,,,TB214,
MT-3582,TaniaBarychka,1st beach cape freels,NL,Newfoundland,2022,8,5,2022-08-05,Bill Montevecchi,Bill_Montevecchi_Lab,49.23485,-53.49496,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Land,,,0,2,2,,,,,,,,,"1 briddled, long/ lat gievn for general area of cape freels",,,,,,,TB215,
MT-3583,TaniaBarychka,Point Lance,NL,Newfoundland,2022,8,5,2022-08-05,Carl Savignac,Bill_Montevecchi_Lab,46.81375,-54.08388,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,"3 chicks, rest adults",,Land,,,0,100,100,,,,,,,,,Found on western section (150 m) of the beach,,,,,,,TB216,
MT-3584,TaniaBarychka,Point Lance,NL,Newfoundland,2022,8,5,2022-08-05,Carl Savignac,Bill_Montevecchi_Lab,46.81375,-54.08388,RAZO,Razorbill,Alca torda,seabirds,presume_positive,,,,,Land,,,0,1,1,,,,,,,,,Fresh,,,,,,,TB217,
MT-3585,TaniaBarychka,Point Lance,NL,Newfoundland,2022,8,5,2022-08-05,Carl Savignac,Bill_Montevecchi_Lab,46.81375,-54.08388,GRSH,Great Shearwater,Ardenna gravis,seabirds,presume_positive,,,,,Land,,,0,1,1,,,,,,,,,Fresh,,,,,,,TB218,
MT-3586,TaniaBarychka,Point Lance,NL,Newfoundland,2022,8,5,2022-08-05,Carl Savignac,Bill_Montevecchi_Lab,46.81375,-54.08388,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,Adult,,Land,,,0,25,25,,,,,,,,,,,,,,,,TB219,
MT-3823,Tania Barychka,Braggs Island,NL,Newfoundland,2022,8,5,2022-08-05,Paddy'sPond via C Ward,Chris Ward (ECCC),48.93568,-53.6696,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,2,2,,,,,,,,,,,,,,,,,
MT-3824,Tania Barychka,"North Harbour, Avalon",NL,Newfoundland,2022,8,5,2022-08-05,Paddy'sPond via C Ward,Chris Ward (ECCC),47.15182,-53.6633,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,50,50,,,,,,,,,,,,,,,,,
MT-3825,Tania Barychka,Cape Creels,NL,Newfoundland,2022,8,5,2022-08-05,Paddy'sPond via C Ward,Chris Ward (ECCC),49.23333,-53.5167,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,30,30,,,,,,,,,,,,,,,,,
MT-3826,Tania Barychka,Roddickton,NL,Newfoundland,2022,8,5,2022-08-05,Paddy'sPond via C Ward,Chris Ward (ECCC),50.87049,-56.1218,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,1,,1,,,,,,,,,Sicik gannet on the main road by the water,,,,,,,,
MT-3827,Tania Barychka,Wesleysville,NL,Newfoundland,2022,8,5,2022-08-05,Paddy'sPond via C Ward,Chris Ward (ECCC),49.14814,-53.5569,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,8,8,,,,,,,,,,,,,,,,,
MT-3828,Tania Barychka,Wesleysville,NL,Newfoundland,2022,8,5,2022-08-05,Paddy'sPond via C Ward,Chris Ward (ECCC),49.14814,-53.5569,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,a number,a number,,,,,,,,,,,,,,,,,
MT-3829,Tania Barychka,Arnold's Cove,NL,Newfoundland,2022,8,5,2022-08-05,Paddy'sPond via C Ward,Chris Ward (ECCC),47.75744,-53.9887,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,,,,,,,,,
MT-3830,Tania Barychka,Bonavista,NL,Newfoundland,2022,8,5,2022-08-05,Paddy'sPond via C Ward,Chris Ward (ECCC),48.65334,-53.1118,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,2,2,,,,,,,,,,,,,,,,,
MT-3831,Tania Barychka,Little Catalina,NL,Newfoundland,2022,8,5,2022-08-05,Paddy'sPond via C Ward,Chris Ward (ECCC),48.53721,-53.065,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,2,2,,,,,,,,,,,,,,,,,
MT-3832,Tania Barychka,Little Catalina,NL,Newfoundland,2022,8,5,2022-08-05,Paddy'sPond via C Ward,Chris Ward (ECCC),48.53721,-53.065,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,,,,,,,,,
MT-3833,Tania Barychka,"Little Cove, Bonavista",NL,Newfoundland,2022,8,5,2022-08-05,Paddy'sPond via C Ward,Chris Ward (ECCC),48.65334,-53.1118,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,10,10,,,,,,,,,,,,,,,,,
MT-4011,Tania Barychka,Lumsden + Finescale Survery Area,NL,Newfoundland,2022,8,5,2022-08-05,Davonen Lab -Notre Dame Bay,,,,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Water,,,,1,1,,,,,,N,,,Observed while at sea for Larval Tows,,,,,,,,
MT-4012,Tania Barychka,Lumsden + Finescale Survery Area,NL,Newfoundland,2022,8,5,2022-08-05,Davonen Lab -Notre Dame Bay,,,,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Water,,,,1,1,,,,,,N,,,Observed while at sea for Larval Tows,,,,,,,,
MT-4973,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,8,5,2022-08-05,ebird Apri -Sept 2022,S116624046,46.8223,-54.1846,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,Adult,,Land,,,,a lot,a lot,,,,,,0,,,Foggy and poor visibility. Noticed a lot of dead NOGA adults and chicks on the rock and floating in the water below - not sure what the mortality is like here during a normal year but it sounds like avian flu has started to make an impact here.,,,,,,,S116624046,
MT-4974,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,8,5,2022-08-05,ebird Apri -Sept 2022,S116624046,46.8223,-54.1846,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,Chick,,Land,,,,a lot,a lot,,,,,,0,,,Foggy and poor visibility. Noticed a lot of dead NOGA adults and chicks on the rock and floating in the water below - not sure what the mortality is like here during a normal year but it sounds like avian flu has started to make an impact here.,,,,,,,S116624046,
MT-4975,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,8,5,2022-08-05,ebird Apri -Sept 2022,S116624046,46.8223,-54.1846,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,Adult,,Water,,,,a lot,a lot,,,,,,0,,,Foggy and poor visibility. Noticed a lot of dead NOGA adults and chicks on the rock and floating in the water below - not sure what the mortality is like here during a normal year but it sounds like avian flu has started to make an impact here.,,,,,,,S116624046,
MT-4976,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,8,5,2022-08-05,ebird Apri -Sept 2022,S116624046,46.8223,-54.1846,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,Chick,,Water,,,,a lot,a lot,,,,,,0,,,Foggy and poor visibility. Noticed a lot of dead NOGA adults and chicks on the rock and floating in the water below - not sure what the mortality is like here during a normal year but it sounds like avian flu has started to make an impact here.,,,,,,,S116624046,
MT-5067,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,8,5,2022-08-05,ebird Apri -Sept 2022,S116401458,46.81138,-54.0849,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,Adult,,Land,,,,unknown,unknown,,,,,,,,,All dead adults found on the beach. Likely killed by the avian flue,,,,,,,S116401458,
MT-5070,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,8,5,2022-08-05,ebird Apri -Sept 2022,S116387966,46.71044,-53.2655,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,many,many,,,,,,,,,many dead birds on the beach,,,,,,,S116387966,
CT-209,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,8,5,2022-08-05,ebird Apri -Sept 2022,S116403348,46.8223,-54.1846,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Colony,Partial,Land,,50,50,,,,,,,,,At least 50 carcasses on the big rock colony,,,,,,,S116403348,
MT-5146,Tania Barychka,Point Lance Beach,NL,Newfoundland,2022,8,5,2022-08-05,Bill_Montevecchi_Lab_20220112,Montevecchi lab,46.8105,-54.087798,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,43,43,,,,,,,,,"7 fresh, Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",,,,,,,TB424,
MT-5147,Tania Barychka,Point Lance Beach,NL,Newfoundland,2022,8,5,2022-08-05,Bill_Montevecchi_Lab_20220112,Montevecchi lab,46.8105,-54.087798,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Land,,,,12,12,,,,,,,,,2 breeders. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,,,,,,,TB425,
MT-5148,Tania Barychka,Point Lance Beach,NL,Newfoundland,2022,8,5,2022-08-05,Bill_Montevecchi_Lab_20220112,Montevecchi lab,46.8105,-54.087798,RAZO,Razorbill,Alca torda,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,,,,,,,TB426,
MT-5149,Tania Barychka,Point Lance Beach,NL,Newfoundland,2022,8,5,2022-08-05,Bill_Montevecchi_Lab_20220112,Montevecchi lab,46.8105,-54.087798,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,Land,,,,5,5,,,,,,,,,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,,,,,,,TB427,
MT-1916,Tania Barychka,Off Tors Cove,NL,Newfoundland,2022,8,6,2022-08-06,Jeannine Winkel,,47.207594,-52.816272,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,juvenile,,Water,,,0,1,1,,,,,,,,,,,,,,,,,
MT-1917,Tania Barychka,Mobile Bay,NL,Newfoundland,2022,8,6,2022-08-06,Jeannine Winkel,,47.2420028,-52.824671,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,adult,,Water,,,0,1,1,,,,,,,,,,,,,,,,,
MT-3587,TaniaBarychka,Cross Cove Beach near English Harbour,NL,Newfoundland,2022,8,6,2022-08-06,Dave Paddon,Bill_Montevecchi_Lab,48.37007,-53.26614,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,0,4,4,,,,,,,,,lat/ long for english harbour,,,,,,,TB220,
MT-3588,TaniaBarychka,Cross Cove Beach near English Harbour,NL,Newfoundland,2022,8,6,2022-08-06,Dave Paddon,Bill_Montevecchi_Lab,48.37007,-53.26614,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,0,30,30,,,,,,,,,"Approx. estimate, lat/ long for english harbour, COMU/TBMU",,,,,,,TB221,
MT-3589,TaniaBarychka,Off Musgrave Harbour,NL,Newfoundland,2022,8,6,2022-08-06,Bill Montevecchi,Bill_Montevecchi_Lab,49.43927,-53.91829,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Water,,,0,1,1,,,,,,,,,Lethargic,,,,,,,TB222,
MT-3590,TaniaBarychka,Harricott,NL,Newfoundland,2022,8,6,2022-08-06,Kevin Gregory,Bill_Montevecchi_Lab,47.17471,-53.53557,BAEA,Bald Eagle,Haliaeetus leucocephalus,raptors,presume_positive,,,,,Land,,,0,1,1,,,,,,,,,"In the woods, Bill has requested a photo",,,,,,,TB223,
MT-3834,Tania Barychka,Fogo Island,NL,Newfoundland,2022,8,6,2022-08-06,Paddy'sPond via C Ward,Chris Ward (ECCC),49.66902,-54.1404,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,2,2,,,,,,,,,,,,,,,,,
MT-3835,Tania Barychka,Coles Hill Colliers,NL,Newfoundland,2022,8,6,2022-08-06,Paddy'sPond via C Ward,Chris Ward (ECCC),47.45427,-53.2229,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,,,,,,,,,
MT-3988,Tania Barychka,St. Bride's Harbour,NL,Newfoundland,2022,8,6,2022-08-06,Davonen Lab - Placentia Bay,KW,46.918476,-54.178311,DOVE,Dovekie,Alle alle,seabirds,presume_positive,,,,,Water,,,,1,1,,,,,,,,,"Approximate location, between harbour buoys",,,,,,,,
MT-3989,Tania Barychka,South St. Bride's,NL,Newfoundland,2022,8,6,2022-08-06,Davonen Lab - Placentia Bay,"KW, MN",46.90766,-54.1864,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Water,,,,1,1,,,,,,,,,,,,,,,,,
MT-4970,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,8,6,2022-08-06,ebird Apri -Sept 2022,S116533813,46.71044,-53.2655,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,many,many,,,,,,0,,,"Many dead Gannets and Murres ond the beach, some appeared to have been there for a while and a number appeared to have been recently deceased.",,,,,,,S116533813,
MT-4971,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,8,6,2022-08-06,ebird Apri -Sept 2022,S116533813,46.71044,-53.2655,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,many,many,,,,,,0,,,"Many dead Gannets and Murres ond the beach, some appeared to have been there for a while and a number appeared to have been recently deceased.",,,,,,,S116533813,
MT-1918,Tania Barychka,Off Tors Cove,NL,Newfoundland,2022,8,7,2022-08-07,Jeannine Winkel,,47.207594,-52.816272,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,juvenile,,Water,,,0,1,1,,,,,,,,,,,,,,,,,
MT-3652,TaniaBarychka,Bellevue Beach,NL,Newfoundland,2022,8,7,2022-08-07,Doug Ballam,Bill_Montevecchi_Lab,47.62134,-53.77596,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,,,,0,0,0,,,,,,,,,,,,,,,,TB286,
MT-4013,Tania Barychka,Lumsden + Finescale Survery Area,NL,Newfoundland,2022,8,7,2022-08-07,Davonen Lab -Notre Dame Bay,,,,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Water,,,,1,1,,,,,,N,,,Observed while at sea for Larval Tows,,,,,,,,
MT-5064,Tania Barychka,St. George's-Stephenville,NL,Newfoundland,2022,8,7,2022-08-07,ebird Apri -Sept 2022,S116526554,48.78382,-58.7692,MALL,Mallard,Anas platyrhynchos,waterfowl,presume_positive,,,,,Land,,,,2,2,,,,,,,,,Also came across two deceased ( for quite some time ),,,,,,,S116526554,
MT-1919,Tania Barychka,"Champney's Arm, Port Rexton",NL,Newfoundland,2022,8,8,2022-08-08,Public,Matthew.English@ec.gc.ca,48.39185,-53.31,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,15,15,,,,,,,,,,,,,,,,,
MT-1920,Tania Barychka,"Champney's Arm, Port Rexton",NL,Newfoundland,2022,8,8,2022-08-08,Public,Matthew.English@ec.gc.ca,48.39185,-53.31,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,1,3,4,,,,,,,,,,,,,,,,,
MT-1921,Tania Barychka,"Sandy Cove Beach, Elliston",NL,Newfoundland,2022,8,8,2022-08-08,Public,"Darlene Jones, djones@cwhc-rcsf.ca>",48.6246,-53.03,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,Land,,,,1,1,,,,,,,,,1 Guillemot or Murre? 1 species unknown (requested images from observer if available.,,,,,,,,
MT-1922,Tania Barychka,"Middle Cove Beach, Logy Bay-Middle Cove-Outer Cove",NL,Newfoundland,2022,8,8,2022-08-08,Public,"Darlene Jones, djones@cwhc-rcsf.ca>",47.6507,-52.7,UNGU,Unknown Gull,Unknown Gull,seabirds,presume_positive,,,juvenile,,Land,,,,1,1,,,,,,,,,,,,,,,,,
MT-1923,Tania Barychka,"Middle Cove Beach, Logy Bay-Middle Cove-Outer Cove",NL,Newfoundland,2022,8,8,2022-08-08,Public,"Darlene Jones, djones@cwhc-rcsf.ca>",47.6507,-52.7,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,Land,,,,2,2,,,,,,,,,,,,,,,,,
MT-1924,Tania Barychka,Bay Bulls Harbour,NL,Newfoundland,2022,8,8,2022-08-08,Sabina Wilhelm,,47.37869,-52.9207,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Water,,,,2,2,,,,,,,,,,,,,,,,,
MT-1925,Tania Barychka,"Port Rexton, NL",NL,Newfoundland,2022,8,8,2022-08-08,"Mr John Pinney (709 464 7100) via Fergus Murphy, ECCC",,48.39211,-53.3259,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,Land,,,,a number,a number,,,,,,,,,,,,,,,,,
MT-3591,TaniaBarychka,Between Old Perlican and Lead Cove,NL,Newfoundland,2022,8,8,2022-08-08,Alison Dyer,Bill_Montevecchi_Lab,48.0958101,-52.993096,BAEA,Bald Eagle,Haliaeetus leucocephalus,raptors,presume_positive,,,Immature,,Water,,,1,0,1,,,,,,,,,"Dying, Landed in water but couldn’t take off; Geocoded: used Old Perlican",,,,,,,TB224,
MT-3592,TaniaBarychka,Harricott,NL,Newfoundland,2022,8,8,2022-08-08,Kevin Gregory,Bill_Montevecchi_Lab,47.17471,-53.53557,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,,,,0,6,6,,,,,,,,,,,,,,,,TB225,
MT-3666,TaniaBarychka,St. Philllips Beach,NL,Newfoundland,2022,8,8,2022-08-08,Tanya at Tilt,Bill_Montevecchi_Lab,47.59145,-52.88952,BAEA,Bald Eagle,Haliaeetus leucocephalus,raptors,presume_positive,,,adult,,Land,,,0,1,1,,,,,,,,,,,,,,,,TB300,
MT-3836,Tania Barychka,"English Harbour, Trinity Bay",NL,Newfoundland,2022,8,8,2022-08-08,Paddy'sPond via C Ward,Chris Ward (ECCC),48.36857,-53.2659,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,30,30,,,,,,,,,Turres,,,,,,,,
MT-3837,Tania Barychka,"English Harbour, Trinity Bay",NL,Newfoundland,2022,8,8,2022-08-08,Paddy'sPond via C Ward,Chris Ward (ECCC),48.36857,-53.2659,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,4,4,,,,,,,,,,,,,,,,,
MT-3838,Tania Barychka,English Harbour,NL,Newfoundland,2022,8,8,2022-08-08,Paddy'sPond via C Ward,Chris Ward (ECCC),48.36857,-53.2659,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,Land,,,,100,100,,,,,,,,,,,,,,,,,
MT-3839,Tania Barychka,Change Islands,NL,Newfoundland,2022,8,8,2022-08-08,Paddy'sPond via C Ward,Chris Ward (ECCC),49.67239,-54.4084,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,2,2,,,,,,,,,,,,,,,,,
MT-3840,Tania Barychka,Robin Hood Beach,NL,Newfoundland,2022,8,8,2022-08-08,Paddy'sPond via C Ward,Chris Ward (ECCC),47.61227,-52.6594,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,Land,,,,50,50,,,,,,,,,"Multple calls, 30-50 birds, Rexton/Robin Hood beach",,,,,,,,
MT-3841,Tania Barychka,Little Catalina,NL,Newfoundland,2022,8,8,2022-08-08,Paddy'sPond via C Ward,Chris Ward (ECCC),48.53721,-53.065,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,Land,,,,10,10,,,,,,,,,8-10 birds,,,,,,,,
MT-3842,Tania Barychka,"Cross Cove, Port Rexton",NL,Newfoundland,2022,8,8,2022-08-08,Paddy'sPond via C Ward,Chris Ward (ECCC),48.39211,-53.3259,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,Land,,,,40,40,,,,,,,,,,,,,,,,,
MT-3843,Tania Barychka,"Green Island, Bay of Islands",NL,Newfoundland,2022,8,8,2022-08-08,Paddy'sPond via C Ward,Chris Ward (ECCC),49.17177,-58.2513,UNGU,Unknown Gull,Unknown Gull,seabirds,presume_positive,,,,,Land,,,,7,7,,,,,,,,,,,,,,,,,
MT-3844,Tania Barychka,"Sandy Point, Flat Bay",NL,Newfoundland,2022,8,8,2022-08-08,Paddy'sPond via C Ward,Chris Ward (ECCC),48.39956,-58.5892,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,Multiple,Multiple,,,,,,,,,,,,,,,,,
MT-3845,Tania Barychka,Mobile Bay,NL,Newfoundland,2022,8,8,2022-08-08,Paddy'sPond via C Ward,Chris Ward (ECCC),47.2457,-52.8364,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,2,2,,,,,,,,,Couple,,,,,,,,
MT-3846,Tania Barychka,Witless Bay,NL,Newfoundland,2022,8,8,2022-08-08,Paddy'sPond via C Ward,Chris Ward (ECCC),47.28267,-52.8325,UNGU,Unknown Gull,Unknown Gull,seabirds,presume_positive,,,,,Land,,,,unknown,unknown,,,,,,,,,Gulls in parking lot,,,,,,,,
