UniqueID,SiteName,Prov,Prov_2,Year,Month,Day,DateObserved,Month_alpha,Observer,Observer_anon,Observer_contact,Observer_contact_anon,Lat,Long,Source,Source_anon,SpeciesAlphaCode,Source_type,CommonName,LatinName,GroupAs,SpeciesGroup,Species_HPAIstatus,Individual_HPAIVstatus,AgeClass,BreedingStatus,LandWater,Colony_Y_N,IFcolony_complete_partial_survey,IFcolony_boat_foot_heli_plane,n_FoundNeurological,n_FoundDead,TotalObserved,Comments,id,concatenated_ids_eccc,concatenated_ids_trevor,concatenated_ids_cwhc,concatenated_ids_cfia,Species_HPAIstatus_DateApplicable,Region,Complete_Mortality_Dataset,HPAI_Mortality_Dataset_Baseline,Double_Count_Analysis_Dataset,Scenario_A_0day_1km,Scenario_B_1day_1km,Scenario_C_5day_1km,Scenario_D_0day_5km,Scenario_E_5day_5km,Scenario_F_1day_5km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5052,St. George's-Stephenville,NL,Newfoundland,2022,7,17,2022-07-17,July,,08640854197bf842d06a46641c2c9915,,08640854197bf842d06a46641c2c9915,48.78382,-58.7692,,f414a8cd50b41d7450e730acf0b75aba,HERG,Citizen science platform,Herring Gull,Larus argentatus,seabirds,Gull,presume positive,,Immature,,Land,,,,,2,2,Two deceased immature HERG seen at the point on rocky ledges.,S115265790,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5053,St. George's-Stephenville,NL,Newfoundland,2022,7,16,2022-07-16,July,,571a554b3e3eb3a5d8904eb0143deb32,,571a554b3e3eb3a5d8904eb0143deb32,48.55086,-58.6349,,f414a8cd50b41d7450e730acf0b75aba,PUFI,Citizen science platform,Purple Finch,Haemorhous purpureus,landbirds,PUFI,,,,,,,,,,1,1,1 deceased.,S115220594,,,,,,,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5054,Avalon Peninsula-St. John's,NL,Newfoundland,2022,7,24,2022-07-24,July,,6d1ada8d684b5c7549b75dc3e2784c50,,6d1ada8d684b5c7549b75dc3e2784c50,47.50141,-53.0216,,f414a8cd50b41d7450e730acf0b75aba,BLGU,Citizen science platform,Black Guillemot,Cepphus grylle,seabirds,BLGU,presume negative,,,,Water,,,,1,,1,Looked weak/sick. Unusually close to shore.,S115665144,,,,,2022-04-01 to 2022-09-30,,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5055,Avalon Peninsula-St. John's,NL,Newfoundland,2022,7,9,2022-07-09,July,,3a7740799992af3df9a3aed12ce2c35f,,3a7740799992af3df9a3aed12ce2c35f,46.73071,-53.3691,,f414a8cd50b41d7450e730acf0b75aba,LESP,Citizen science platform,Leach's Storm-Petrel,Hydrobates leucorhous,seabirds,LESP,presume negative,,,,Land,,,,,1,1,"whole bird, freshly dead on grassy point between Fannys Pond and Trepassey Beach",S114771947,,,,,2022-04-01 to 2022-09-30,,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5056,Avalon Peninsula-St. John's,NL,Newfoundland,2022,7,20,2022-07-20,July,,0fdce96257b7a99acdfbddf8d42dfce3,,0fdce96257b7a99acdfbddf8d42dfce3,47.52722,-52.784,,f414a8cd50b41d7450e730acf0b75aba,MALL,Citizen science platform,Mallard,Anas platyrhynchos,waterfowl,MALL,presume positive,,,,Land,,,,,1,1,Also 1 unmoving one in the reeds that appeared deceased.,S115421160,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-506,Miramichi Region,NB,NB,2022,7,1,2022-07-01,July,,033672e25e5116d0572421b85e5116ef,,,47.236,-65.01,,033672e25e5116d0572421b85e5116ef,"Unknown Crows, Ravens and Jays Corvidae gen, sp.",Provincial,"Unknown Crows, Ravens and Jays (Corvidae gen, sp.)","Unknown Crows, Ravens and Jays (Corvidae gen, sp.)",landbirds,"Unknown Crows, Ravens and Jays (Corvidae gen, sp.)",presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,,retain,retain,exclude,exclude,exclude,exclude,exclude,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5063,St. George's-Stephenville,NL,Newfoundland,2022,8,20,2022-08-20,August,,2d21c262c3d3c3516eade6e23983525f,,2d21c262c3d3c3516eade6e23983525f,48.63854,-58.8458,,f414a8cd50b41d7450e730acf0b75aba,GBBG,Citizen science platform,Great Black-backed Gull,Larus marinus,seabirds,Gull,presume positive,,,,Land,,,,,1,1,"At the very tip of the point, saw 1 adult, also saw 5 others. 3a/2imm ... also saw remains of a dead decaying body of one on the east side beach.",S117313619,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5064,St. George's-Stephenville,NL,Newfoundland,2022,8,7,2022-08-07,August,,d1dcdd7d85f35826361ca8e47e8c8234,,d1dcdd7d85f35826361ca8e47e8c8234,48.78382,-58.7692,,f414a8cd50b41d7450e730acf0b75aba,MALL,Citizen science platform,Mallard,Anas platyrhynchos,waterfowl,MALL,presume positive,,,,Land,,,,,2,2,Also came across  two deceased ( for quite some time ),S116526554,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5065,Avalon Peninsula-St. John's,NL,Newfoundland,2022,8,13,2022-08-13,August,,33796cdf0e73bf8d6783ca4544c262c0,,33796cdf0e73bf8d6783ca4544c262c0,46.7933,-53.6412,,f414a8cd50b41d7450e730acf0b75aba,BLKI,Citizen science platform,Black-legged Kittiwake,Rissa tridactyla,seabirds,BLKI,presume positive,,,,Land,,,,,4,4,"3 alive, 4 dead on beach",S116853230,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5066,Avalon Peninsula-St. John's,NL,Newfoundland,2022,8,4,2022-08-04,August,,abd8948d7ded2591a3ee95a72d1f792f,,abd8948d7ded2591a3ee95a72d1f792f,47.02195,-52.8786,,f414a8cd50b41d7450e730acf0b75aba,BLGU,Citizen science platform,Black Guillemot,Cepphus grylle,seabirds,BLGU,presume negative,,,,Land,,,,,3,3,3 deceased on beach.,S116315721,,,,,2022-04-01 to 2022-09-30,,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5078,Bonavista/Trinity-Clarenville,NL,Newfoundland,2022,8,17,2022-08-17,August,,49d1fcbbc921ad224da0b3c5dd1e6df2,,49d1fcbbc921ad224da0b3c5dd1e6df2,49.25471,-53.4659,,f414a8cd50b41d7450e730acf0b75aba,HERG,Citizen science platform,Herring Gull,Larus argentatus,seabirds,Gull,presume positive,,Juvenile,,Land,,,,1,,1,Very sick juv,S117088433,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,exclude,retain,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5081,Avalon Peninsula-St. John's,NL,Newfoundland,2022,9,7,2022-09-07,September,,bda60e16549d3d0691077e52405dc76b,,bda60e16549d3d0691077e52405dc76b,46.71044,-53.2655,,f414a8cd50b41d7450e730acf0b75aba,COLO,Citizen science platform,Common Loon,Gavia immer,loons,COLO,presume negative,,,,Land,,,,1,,1,Looked sick.,S118291482,,,,,2022-04-01 to 2022-09-30,,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5082,Avalon Peninsula-St. John's,NL,Newfoundland,2022,9,12,2022-09-12,September,,0e0a3b56c309fff57500b20262ce77ef,,0e0a3b56c309fff57500b20262ce77ef,47.38394,-53.1285,,f414a8cd50b41d7450e730acf0b75aba,NOFU,Citizen science platform,Northern Fulmar,Fulmarus glacialis,seabirds,NOFU,presume positive,,,,Land,,,,1,,1,Injured or sick. Lying on yellow line on main road.,S118564357,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5086,Entrance to Mobile Bay and Tinker's Point,NL,Newfoundland,2022,7,15,2022-07-15,July,,3d6ad725337e1a37c2066fdf0e197bda,,,47.4655,-52.6685,,92c669e40748105782a0a350a4f78b3e,RAZO,Academic,Razorbill,Alca torda,seabirds,RAZO,presume positive,,,,Water,,,,3,0,3,"Very sick. Used Tinker's Point for geolocation, poss confusion with 'Motion Bay'? (TB)",TB365,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5087,Entrance to Mobile Bay and Tinker's Point,NL,Newfoundland,2022,7,15,2022-07-15,July,,3d6ad725337e1a37c2066fdf0e197bda,,,47.4655,-52.6685,,92c669e40748105782a0a350a4f78b3e,SOSH,Academic,Sooty Shearwater,Ardenna grisea,seabirds,SOSH,presume negative,,,,Water,,,,0,1,1,"Used Tinker's Point for geolocation, poss confusion with 'Motion Bay'? (TB)",TB366,,,,,2022-04-01 to 2022-09-30,,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5091,Point Lance Beach,NL,Newfoundland,2022,8,4,2022-08-04,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,BLKI,Academic,Black-legged Kittiwake,Rissa tridactyla,seabirds,BLKI,presume positive,,Adult,,Land,,,,0,7,7,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB370,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5092,Point Lance Beach,NL,Newfoundland,2022,8,4,2022-08-04,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,GRSH,Academic,Great Shearwater,Ardenna gravis,seabirds,GRSH,presume positive,,Adult,,Land,,,,0,1,1,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB371,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5093,Point Lance Beach,NL,Newfoundland,2022,8,4,2022-08-04,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,RAZO,Academic,Razorbill,Alca torda,seabirds,RAZO,presume positive,,Adult,,Land,,,,0,1,1,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB372,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5095,Point Lance Beach,NL,Newfoundland,2022,8,4,2022-08-04,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,ATPU,Academic,Atlantic Puffin,Fratercula arctica,seabirds,ATPU,presume positive,,Adult,,Land,,,,0,1,1,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB373,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5096,Point Lance Beach,NL,Newfoundland,2022,8,4,2022-08-04,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,BLGU,Academic,Black Guillemot,Cepphus grylle,seabirds,BLGU,presume negative,,Adult,,Land,,,,0,1,1,"Fresh, Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB374,,,,,2022-04-01 to 2022-09-30,,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5098,Point Lance Beach,NL,Newfoundland,2022,8,8,2022-08-08,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,BLKI,Academic,Black-legged Kittiwake,Rissa tridactyla,seabirds,BLKI,presume positive,,Adult,,Land,,,,0,9,9,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB376,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5099,Point Lance Beach,NL,Newfoundland,2022,8,8,2022-08-08,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,GRSH,Academic,Great Shearwater,Ardenna gravis,seabirds,GRSH,presume positive,,Adult,,Land,,,,0,3,3,"2 fresh, Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB377,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-510,Miramichi Region,NB,NB,2022,7,8,2022-07-08,July,,033672e25e5116d0572421b85e5116ef,,,47.236,-65.01,,033672e25e5116d0572421b85e5116ef,Unknown Gull,Provincial,Unknown Gull,Laridae sp.,seabirds,Gull,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5100,Point Lance Beach,NL,Newfoundland,2022,8,8,2022-08-08,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,NOFU,Academic,Northern Fulmar,Fulmarus glacialis,seabirds,NOFU,presume positive,,Adult,,Land,,,,0,1,1,"1 fresh, Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB378,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5101,Point Lance Beach,NL,Newfoundland,2022,8,8,2022-08-08,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,HERG,Academic,Herring Gull,Larus argentatus,seabirds,Gull,presume positive,,Adult,,Land,,,,0,1,1,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB379,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5102,Point Lance Beach,NL,Newfoundland,2022,8,8,2022-08-08,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,RAZO,Academic,Razorbill,Alca torda,seabirds,RAZO,presume positive,,Adult,,Land,,,,0,1,1,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB380,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5104,Point Lance Beach,NL,Newfoundland,2022,8,8,2022-08-08,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,ATPU,Academic,Atlantic Puffin,Fratercula arctica,seabirds,ATPU,presume positive,,Adult,,Land,,,,0,2,2,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB382,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5105,Point Lance Beach,NL,Newfoundland,2022,8,8,2022-08-08,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,BLGU,Academic,Black Guillemot,Cepphus grylle,seabirds,BLGU,presume negative,,Adult,,Land,,,,0,1,1,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB383,,,,,2022-04-01 to 2022-09-30,,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5106,Point Lance Beach,NL,Newfoundland,2022,8,10,2022-08-10,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,BLKI,Academic,Black-legged Kittiwake,Rissa tridactyla,seabirds,BLKI,presume positive,,Adult,,Land,,,,0,1,1,"0, Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB384,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5109,Point Lance Beach,NL,Newfoundland,2022,8,15,2022-08-15,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,BLKI,Academic,Black-legged Kittiwake,Rissa tridactyla,seabirds,BLKI,presume positive,,Adult,,Land,,,,0,2,2,"1 fresh, Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB387,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5110,Point Lance Beach,NL,Newfoundland,2022,8,15,2022-08-15,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,GRSH,Academic,Great Shearwater,Ardenna gravis,seabirds,GRSH,presume positive,,Adult,,Land,,,,0,1,1,"1 fresh, Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB388,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5111,Point Lance Beach,NL,Newfoundland,2022,8,15,2022-08-15,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,DOVE,Academic,Dovekie,Alle alle,seabirds,DOVE,presume positive,,Adult,,Land,,,,0,1,1,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB389,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5113,Point Lance Beach,NL,Newfoundland,2022,8,15,2022-08-15,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,ATPU,Academic,Atlantic Puffin,Fratercula arctica,seabirds,ATPU,presume positive,,Adult,,Land,,,,0,2,2,"1 fresh, Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB391,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5115,Point Lance Beach,NL,Newfoundland,2022,8,16,2022-08-16,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,BLKI,Academic,Black-legged Kittiwake,Rissa tridactyla,seabirds,BLKI,presume positive,,Adult,,Land,,,,0,3,3,"1 fresh, Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB393,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5117,Point Lance Beach,NL,Newfoundland,2022,8,16,2022-08-16,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,ATPU,Academic,Atlantic Puffin,Fratercula arctica,seabirds,ATPU,presume positive,,Adult,,Land,,,,0,2,2,"1 fresh, Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",TB395,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5119,Point Lance Beach,NL,Newfoundland,2022,8,23,2022-08-23,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,BLKI,Academic,Black-legged Kittiwake,Rissa tridactyla,seabirds,BLKI,presume positive,,Adult,,Land,,,,0,3,3,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB397,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-512,Miramichi Region,NB,NB,2022,7,8,2022-07-08,July,,033672e25e5116d0572421b85e5116ef,,,47.236,-65.01,,033672e25e5116d0572421b85e5116ef,"Unknown Crows, Ravens and Jays Corvidae gen, sp.",Provincial,"Unknown Crows, Ravens and Jays (Corvidae gen, sp.)","Unknown Crows, Ravens and Jays (Corvidae gen, sp.)",landbirds,"Unknown Crows, Ravens and Jays (Corvidae gen, sp.)",presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,,retain,retain,exclude,exclude,exclude,exclude,exclude,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5120,Point Lance Beach,NL,Newfoundland,2022,8,23,2022-08-23,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,GRSH,Academic,Great Shearwater,Ardenna gravis,seabirds,GRSH,presume positive,,Adult,,Land,,,,0,2,2,One greyer. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB398,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5122,Point Lance Beach,NL,Newfoundland,2022,8,23,2022-08-23,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,ATPU,Academic,Atlantic Puffin,Fratercula arctica,seabirds,ATPU,presume positive,,Adult,,Land,,,,0,3,3,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB400,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5124,Point Lance Beach,NL,Newfoundland,2022,8,27,2022-08-27,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,BLKI,Academic,Black-legged Kittiwake,Rissa tridactyla,seabirds,BLKI,presume positive,,Adult,,Land,,,,0,1,1,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB402,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5125,Point Lance Beach,NL,Newfoundland,2022,8,27,2022-08-27,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,GRSH,Academic,Great Shearwater,Ardenna gravis,seabirds,GRSH,presume positive,,Adult,,Land,,,,0,1,1,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB403,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5127,Point Lance Beach,NL,Newfoundland,2022,8,27,2022-08-27,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,ATPU,Academic,Atlantic Puffin,Fratercula arctica,seabirds,ATPU,presume positive,,Adult,,Land,,,,0,2,2,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB405,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5129,Point Lance Beach,NL,Newfoundland,2022,8,29,2022-08-29,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,GRSH,Academic,Great Shearwater,Ardenna gravis,seabirds,GRSH,presume positive,,,,Land,,,,,1,1,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB407,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5131,Point Lance Beach,NL,Newfoundland,2022,8,29,2022-08-29,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,ATPU,Academic,Atlantic Puffin,Fratercula arctica,seabirds,ATPU,presume positive,,,,Land,,,,,2,2,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB409,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5133,Point Lance Beach,NL,Newfoundland,2022,8,30,2022-08-30,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,BLKI,Academic,Black-legged Kittiwake,Rissa tridactyla,seabirds,BLKI,presume positive,,,,Land,,,,,1,1,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB411,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5134,Point Lance Beach,NL,Newfoundland,2022,8,30,2022-08-30,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,GRSH,Academic,Great Shearwater,Ardenna gravis,seabirds,GRSH,presume positive,,,,Land,,,,,2,2,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB412,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5136,Point Lance Beach,NL,Newfoundland,2022,8,30,2022-08-30,August,,,,,46.8105,-54.0877976,,92c669e40748105782a0a350a4f78b3e,ATPU,Academic,Atlantic Puffin,Fratercula arctica,seabirds,ATPU,presume positive,,,,Land,,,,,3,3,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,TB414,,,,,2022-04-01 to 2022-09-30,,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
